,state,date,region_name,dailycases,note,CODE_2
389,India,2020-04-12,Jharkhand,2.0,,IND.15_1
390,India,2020-04-13,Jharkhand,5.0,,IND.15_1
391,India,2020-04-14,Jharkhand,3.0,,IND.15_1
392,India,2020-04-15,Jharkhand,1.0,,IND.15_1
393,India,2020-04-16,Jharkhand,1.0,,IND.15_1
394,India,2020-04-17,Jharkhand,3.0,,IND.15_1
395,India,2020-04-18,Jharkhand,1.0,,IND.15_1
396,India,2020-04-19,Jharkhand,8.0,,IND.15_1
397,India,2020-04-20,Jharkhand,5.0,,IND.15_1
398,India,2020-04-23,Jharkhand,7.0,,IND.15_1
399,India,2020-04-24,Jharkhand,6.0,,IND.15_1
400,India,2020-04-25,Jharkhand,8.0,,IND.15_1
401,India,2020-04-26,Jharkhand,15.0,,IND.15_1
402,India,2020-03-09,Karnataka,1.0,,IND.16_1
403,India,2020-03-10,Karnataka,3.0,,IND.16_1
404,India,2020-03-12,Karnataka,1.0,,IND.16_1
405,India,2020-03-13,Karnataka,1.0,,IND.16_1
406,India,2020-03-16,Karnataka,1.0,,IND.16_1
407,India,2020-03-17,Karnataka,4.0,,IND.16_1
408,India,2020-03-18,Karnataka,3.0,,IND.16_1
409,India,2020-03-19,Karnataka,1.0,,IND.16_1
410,India,2020-03-21,Karnataka,5.0,,IND.16_1
411,India,2020-03-22,Karnataka,6.0,,IND.16_1
412,India,2020-03-23,Karnataka,7.0,,IND.16_1
413,India,2020-03-24,Karnataka,8.0,,IND.16_1
414,India,2020-03-25,Karnataka,10.0,,IND.16_1
415,India,2020-03-26,Karnataka,4.0,,IND.16_1
416,India,2020-03-27,Karnataka,9.0,,IND.16_1
417,India,2020-03-28,Karnataka,12.0,,IND.16_1
418,India,2020-03-29,Karnataka,7.0,,IND.16_1
419,India,2020-03-30,Karnataka,5.0,,IND.16_1
420,India,2020-03-31,Karnataka,13.0,,IND.16_1
421,India,2020-04-01,Karnataka,9.0,,IND.16_1
422,India,2020-04-02,Karnataka,14.0,,IND.16_1
423,India,2020-04-03,Karnataka,4.0,,IND.16_1
424,India,2020-04-04,Karnataka,16.0,,IND.16_1
425,India,2020-04-05,Karnataka,7.0,,IND.16_1
426,India,2020-04-06,Karnataka,12.0,,IND.16_1
427,India,2020-04-07,Karnataka,12.0,,IND.16_1
428,India,2020-04-08,Karnataka,6.0,,IND.16_1
429,India,2020-04-09,Karnataka,16.0,,IND.16_1
430,India,2020-04-10,Karnataka,10.0,,IND.16_1
431,India,2020-04-11,Karnataka,8.0,,IND.16_1
432,India,2020-04-12,Karnataka,17.0,,IND.16_1
433,India,2020-04-13,Karnataka,15.0,,IND.16_1
434,India,2020-04-14,Karnataka,13.0,,IND.16_1
435,India,2020-04-15,Karnataka,19.0,,IND.16_1
436,India,2020-04-16,Karnataka,36.0,,IND.16_1
437,India,2020-04-17,Karnataka,44.0,,IND.16_1
438,India,2020-04-18,Karnataka,25.0,,IND.16_1
439,India,2020-04-19,Karnataka,6.0,,IND.16_1
440,India,2020-04-20,Karnataka,18.0,,IND.16_1
441,India,2020-04-21,Karnataka,10.0,,IND.16_1
442,India,2020-04-22,Karnataka,9.0,,IND.16_1
443,India,2020-04-23,Karnataka,18.0,,IND.16_1
444,India,2020-04-24,Karnataka,29.0,,IND.16_1
445,India,2020-04-25,Karnataka,26.0,,IND.16_1
446,India,2020-04-26,Karnataka,3.0,,IND.16_1
447,India,2020-01-30,Kerala,1.0,,IND.17_1
448,India,2020-02-02,Kerala,1.0,,IND.17_1
449,India,2020-02-03,Kerala,1.0,,IND.17_1
450,India,2020-03-08,Kerala,5.0,,IND.17_1
451,India,2020-03-09,Kerala,1.0,,IND.17_1
452,India,2020-03-10,Kerala,8.0,,IND.17_1
453,India,2020-03-12,Kerala,2.0,,IND.17_1
454,India,2020-03-13,Kerala,3.0,,IND.17_1
455,India,2020-03-15,Kerala,2.0,,IND.17_1
456,India,2020-03-16,Kerala,3.0,,IND.17_1
457,India,2020-03-19,Kerala,1.0,,IND.17_1
458,India,2020-03-20,Kerala,12.0,,IND.17_1
459,India,2020-03-21,Kerala,12.0,,IND.17_1
460,India,2020-03-22,Kerala,15.0,,IND.17_1
461,India,2020-03-23,Kerala,28.0,,IND.17_1
462,India,2020-03-24,Kerala,14.0,,IND.17_1
463,India,2020-03-25,Kerala,9.0,,IND.17_1
464,India,2020-03-26,Kerala,19.0,,IND.17_1
465,India,2020-03-27,Kerala,39.0,,IND.17_1
466,India,2020-03-28,Kerala,6.0,,IND.17_1
467,India,2020-03-29,Kerala,20.0,,IND.17_1
468,India,2020-03-30,Kerala,32.0,,IND.17_1
469,India,2020-03-31,Kerala,7.0,,IND.17_1
470,India,2020-04-01,Kerala,24.0,,IND.17_1
471,India,2020-04-02,Kerala,21.0,,IND.17_1
472,India,2020-04-03,Kerala,9.0,,IND.17_1
473,India,2020-04-04,Kerala,11.0,,IND.17_1
474,India,2020-04-05,Kerala,8.0,,IND.17_1
475,India,2020-04-06,Kerala,13.0,,IND.17_1
476,India,2020-04-07,Kerala,9.0,,IND.17_1
