CODE_2,iso_alpha_3,RG_cumsum_10,date,RG_LON,RG_LAT,RG_pop_tot,RG_pop_tot_adj,RG_pop_65up,RG_pop_45_64,RG_pop_tot_perc_male,WB_gdp_pcap,WB_prevalence_diabetes,ST_tests,ST_stringency_index,RG_temp_med_30,RG_temp_min_30,RG_temp_max_30,RG_rh_med_30,RG_rh_max_30,RG_rh_min_30,RG_ah_med_30,RG_ah_min_30,RG_ah_max_30,RG_pm10,RG_pm25,RG_no2
HU33,HUN,85,4/14/20,20.09837362,46.5682,1139203,1176835,0.16375755,0.284371235,0.478886266,16475.74184,6.9,35825,76.85,13.78633615,0.837186236,26.58986983,54.69386975,17.65999961,99.93999777,4.031935394,1.819999959,7.629999829,17.43709742,12.40295216,6.974264597
IDN.1_1,IDN,18,5/13/20,97.1264897,3.910334468,4831837,4621790,0.036010776,0.139514234,0.500537717,4135.569263,6.3,123572,74.54,27.87248824,23.85216325,33.38708422,86.95064322,64.92999855,95.96999785,16.18870932,13.66999969,17.64999961,19.56298556,13.75257036,2.434399773
IDN.10_1,IDN,104,4/1/20,109.8505216,-7.30723238,33743020,32276158,0.068221902,0.202317474,0.49714998,4135.569263,6.3,6777,50.93,29.59447724,25.44903811,36.16388021,85.04903036,60.66999864,97.74999782,16.09967706,14.65999967,17.34999961,66.58966234,46.99118117,8.509554927
IDN.11_1,IDN,104,4/2/20,112.2777244,-7.76698494,40156048,38410400,0.066835332,0.208454918,0.494197548,4135.569263,6.3,7193,50.93,30.75384957,27.23267349,36.18270104,81.45935302,61.39999863,94.27999789,16.44677383,14.90999967,17.7899996,123.4453151,86.9914625,17.73706386
IDN.12_1,IDN,31,4/12/20,111.1117427,-0.481604964,5240297,5012443,0.033813276,0.150003311,0.511287016,4135.569263,6.3,27075,71.76,29.37876159,25.92824534,33.99658949,85.15225616,55.08999877,99.50999778,16.04290287,12.85999971,17.15999962,47.52976852,33.42439099,3.05524894
IDN.13_1,IDN,93,4/18/20,115.5160673,-2.747977138,4485817,4290811,0.033743676,0.154578957,0.506672219,4135.569263,6.3,39422,71.76,29.68087558,25.83269345,35.58477781,84.37032069,58.54999869,97.96999781,16.33806415,13.98999969,17.7799996,66.86802598,46.98694868,4.258444431
IDN.14_1,IDN,36,4/17/20,113.4532435,-1.375409126,2791397,2670050,0.027042733,0.134805544,0.521383816,4135.569263,6.3,37134,71.76,29.54357227,25.18120325,37.60874069,86.82515935,50.34999887,99.64999777,16.56419318,13.66999969,18.68999958,89.53887239,62.98710006,1.426247907
IDN.15_1,IDN,31,4/5/20,115.9409508,0.996622622,5152464,4928436,0.022320841,0.13907034,0.52679486,4135.569263,6.3,NA,50.93,30.02348003,25.26082983,36.75746017,82.99419169,49.0299989,99.70999777,16.09709641,12.39999972,18.0199996,27.6744172,19.45681642,1.541702828
IDN.16_1,IDN,84,4/23/20,108.1898819,3.929964185,2588357,2475837,0.019582375,0.107875187,0.513454773,4135.569263,6.3,48647,71.76,29.66032678,27.06907706,32.16662591,79.31386919,68.14999848,90.06999799,15.60645126,13.87999969,16.87999962,39.79272516,27.80964099,7.106304265
IDN.17_1,IDN,28,4/18/20,105.1129906,-4.833460093,8749658,8369296,0.045329877,0.161097301,0.514759247,4135.569263,6.3,39422,71.76,28.42702548,24.99154722,33.05265258,88.19322384,60.68999864,98.4999978,15.99419319,13.4599997,18.11999959,54.71978608,38.59095564,9.594320341
IDN.18_1,IDN,50,5/5/20,127.9321998,0.653706163,1594564,1525245,0.027137041,0.131229394,0.512070506,4135.569263,6.3,88924,74.54,28.8282874,26.55078042,31.02579419,79.43515951,70.96999841,91.79999795,15.32612869,14.01999969,16.62999963,12.66298054,8.597724193,0.372996813
IDN.19_1,IDN,22,4/25/20,130.2435509,-3.327942729,2056273,1966884,0.037900813,0.14064403,0.506053773,4135.569263,6.3,52541,80.09,29.16893038,26.83888386,31.68307541,80.26580466,67.64999849,90.57999798,15.42677385,13.83999969,16.78999962,12.4725674,8.300282116,0.164142107
IDN.2_1,IDN,80,4/11/20,115.2700623,-8.455605984,4813952,4604682,0.062393916,0.186483372,0.504338454,4135.569263,6.3,19782,71.76,29.70791592,27.19792735,32.24190923,82.32483687,73.29999836,90.50999798,15.84258029,14.49999968,16.82999962,20.20098006,13.90642031,1.251840016
IDN.20_1,IDN,108,4/22/20,117.2716897,-8.594914913,5193652,4967876,0.042602045,0.155774458,0.485353455,4135.569263,6.3,47361,71.76,29.31576086,26.18594591,32.76165363,82.16451429,64.25999856,93.27999792,15.81387061,13.68999969,17.02999962,23.94617525,16.95664666,1.214393391
IDN.22_1,IDN,54,5/6/20,134.0535478,-2.299665451,1462995,1399396,0.015689527,0.118779424,0.529281492,4135.569263,6.3,92976,74.54,28.36304401,25.4461426,31.04606278,82.65225622,66.22999852,92.24999794,15.56483836,13.2599997,16.77999962,11.64960003,7.824124426,0.126910963
IDN.23_1,IDN,80,4/16/20,139.3514088,-5.288808823,6730752,6438139,0.009150928,0.102700266,0.531503577,4135.569263,6.3,34975,71.76,29.27022659,25.58223166,35.8120755,86.26838517,58.91999868,97.53999782,16.25451577,12.97999971,18.17999959,12.21906817,8.316665266,0.213356977
IDN.24_1,IDN,27,4/16/20,101.5781296,0.711628616,8269932,7910424,0.023931961,0.125745149,0.515188626,4135.569263,6.3,34975,71.76,30.30084205,26.11790138,37.50015899,84.07515941,43.29999903,98.6199978,16.70064479,11.36999975,19.17999957,65.40399483,46.65786565,6.049486267
IDN.25_1,IDN,58,5/7/20,119.4152792,-2.208490253,1709869,1635538,0.037991692,0.131620888,0.502238047,4135.569263,6.3,96717,74.54,26.87414373,21.58352961,32.47065467,88.2770948,59.35999867,98.94999779,15.30064482,13.3299997,18.43999959,20.79976379,14.61878257,1.349820246
IDN.26_1,IDN,127,4/7/20,119.947685,-3.798787832,9193224,8793579,0.051318361,0.160160045,0.488664115,4135.569263,6.3,13433,60.65,29.62436639,25.38533685,34.55397555,82.59128848,60.63999864,95.73999786,15.76677384,13.72999969,17.7999996,20.65586986,14.34156352,1.321225213
IDN.27_1,IDN,30,4/23/20,122.3855669,-0.961746097,3324249,3179739,0.033705193,0.145599288,0.512810701,4135.569263,6.3,48647,71.76,28.71237352,24.16777406,34.58437842,79.6787079,41.15999908,98.5199978,14.6961287,10.11999977,16.70999963,14.41654091,10.05261805,0.364196897
IDN.28_1,IDN,38,4/21/20,121.8731366,-3.840073824,3028191,2896550,0.034603525,0.130997405,0.503001282,4135.569263,6.3,46173,71.76,29.13296999,25.74727584,34.11096221,84.69354649,60.10999866,94.84999788,16.05451577,13.72999969,17.8099996,16.05327109,11.08413933,0.560990357
IDN.29_1,IDN,31,4/23/20,124.6104102,1.021605313,2781021,2660126,0.053004414,0.190512425,0.511419558,4135.569263,6.3,48647,71.76,28.66627884,24.64698129,33.35378583,83.91838522,57.9499987,96.00999785,15.60096739,12.91999971,17.9499996,15.69925361,10.85073534,0.605102253
IDN.3_1,IDN,29,5/14/20,106.0286528,-2.308567882,1641285,1569936,0.034200792,0.154377987,0.519445895,4135.569263,6.3,127813,74.54,28.54074438,25.55327654,31.7163738,82.76612718,67.3199985,91.47999796,16.05483835,13.94999969,17.6799996,20.73410049,14.39889259,0.779022971
IDN.30_1,IDN,72,4/19/20,100.8767936,-0.786100268,5553047,5311647,0.052972826,0.170385448,0.496815329,4135.569263,6.3,42219,71.76,26.96320407,23.77253667,31.43840465,86.71451419,63.34999858,97.89999781,14.55225774,12.93999971,16.59999963,38.47311334,27.10470777,5.046823647
IDN.31_1,IDN,40,4/16/20,104.4053368,-3.292866826,8145578,7791477,0.038108524,0.152355305,0.509282135,4135.569263,6.3,34975,71.76,29.08528744,25.41429197,34.59451271,88.69773995,62.00999861,99.82999777,16.55128995,14.32999968,18.34999959,116.577371,82.09583105,5.856508379
IDN.32_1,IDN,65,4/12/20,99.25796933,2.264775395,14634800,13998602,0.036424777,0.152990655,0.499721609,4135.569263,6.3,27075,71.76,30.22691309,24.88151776,37.28299559,78.30838535,41.96999906,99.51999778,15.27741901,11.87999973,17.6799996,52.2930206,37.04342398,7.467592177
IDN.4_1,IDN,142,3/31/20,106.1333364,-6.437695503,14224726,13606355,0.026850479,0.136463958,0.511657416,4135.569263,6.3,6663,50.93,29.49929895,25.57644064,34.77837772,83.35257878,60.21999865,96.90999783,15.67999965,13.79999969,16.95999962,121.2749224,85.42277319,20.73240927
IDN.5_1,IDN,40,5/12/20,102.4726718,-3.602036119,1850881,1770420,0.035407555,0.148823886,0.511490281,4135.569263,6.3,119728,74.54,28.37448595,24.52102652,32.94262313,84.37677231,65.09999854,93.44999791,16.0890319,14.03999969,17.48999961,20.09379573,14.11187054,1.204993204
IDN.6_1,IDN,20,5/8/20,122.2543353,0.673525959,1280885,1225203,0.034063597,0.154476717,0.502032768,4135.569263,6.3,103361,74.54,27.87085367,23.51194059,32.61832578,83.00806266,56.85999873,94.0399979,15.24967708,12.41999972,16.45999963,12.80300932,8.716263316,0.127201508
IDN.7_1,IDN,747,3/31/20,106.8455266,-6.230001211,10581886,10121874,0.029463803,0.158327584,0.507137434,4135.569263,6.3,6663,50.93,29.49929895,25.57644064,34.77837772,83.35257878,60.21999865,96.90999783,15.67999965,13.79999969,16.95999962,121.2749224,85.42277319,20.73240927
IDN.8_1,IDN,38,5/4/20,102.5810968,-1.752319455,3990351,3816884,0.033120252,0.147555751,0.511403243,4135.569263,6.3,86061,74.54,28.60047599,23.51628386,34.96513825,88.05967545,52.58999882,99.23999778,16.65903189,13.12999971,18.68999958,60.53484826,42.57072071,3.203282072
IDN.9_1,IDN,198,3/31/20,107.611631,-6.868591785,52774716,50480516,0.043399964,0.163348179,0.50900697,4135.569263,6.3,6663,50.93,25.06295428,20.99429292,30.49736325,87.6806432,59.15999868,99.22999778,13.0435481,9.919999778,14.91999967,133.2751833,93.90681692,26.22360749
IE04,IRL,2415,3/28/20,-8.39007829,54.17601,988906,875322,0.116684347,0.241594226,0.503264348,78660.95646,3.2,25859,85.19,11.27083676,2.283494473,17.83239383,81.0480627,47.06999895,99.91999777,5.594516004,3.689999918,8.369999813,14.40652761,8.451435823,3.824971089
IND.11_1,IND,95,4/3/20,72.04090386,22.41333199,71231160,70227872,0.046845868,0.163283,0.521419695,2104.1459,10.4,69245,100,28.58492429,22.60854085,35.19967472,59.27193416,27.55999938,90.83999797,10.67709654,5.239999883,15.07999966,98.93748665,70.17513043,15.27244123
IND.12_1,IND,49,4/2/20,76.23111433,29.29248524,29914734,29493562,0.048699587,0.15111678,0.532611583,2104.1459,10.4,47951,100,24.06615093,15.29013431,32.78481772,71.99967581,34.53999923,100,9.973225584,6.179999862,13.05999971,372.0714305,263.4601486,51.13122583
IND.14_1,IND,125,4/7/20,76.47690345,33.88080025,15168028,14951283,0.043711211,0.138120159,0.529482664,2104.1459,10.4,114015,100,8.715313926,0.939976912,17.96269187,65.93257917,19.10999957,99.11999778,3.720967659,1.529999966,6.25999986,68.44061494,49.36213171,15.21319952
IND.15_1,IND,59,4/24/20,85.16343188,23.65608501,40076724,39512480,0.040183394,0.142222592,0.513228634,2104.1459,10.4,541789,96.3,29.90980783,20.73369684,39.43146548,56.45032132,18.22999959,94.45999789,10.81870944,4.529999899,16.46999963,142.7468936,101.8069421,25.25648245
IND.16_1,IND,101,3/31/20,75.53215164,15.01437044,70122088,69134840,0.057191063,0.171759126,0.507088902,2104.1459,10.4,NA,100,28.75342441,21.95270739,35.79180692,55.96903101,21.31999952,95.43999787,9.787741717,4.329999903,13.69999969,63.13173337,44.59699094,11.71001534
IND.17_1,IND,176,3/27/20,76.44695045,10.54417038,33920252,33442686,0.07670349,0.224428981,0.480674726,2104.1459,10.4,27688,100,30.06546495,25.18988979,35.11570487,78.8290305,47.51999894,93.9999979,15.28128998,10.67999976,17.7299996,47.86397603,33.88839403,5.268480941
IND.19_1,IND,341,4/8/20,79.38926445,23.97556973,86050424,84838912,0.047509233,0.142124636,0.518203792,2104.1459,10.4,127919,100,28.73184817,18.36806355,37.72745668,41.68354746,15.58999965,95.61999786,7.313225643,3.649999918,13.02999971,86.24681415,61.33362389,11.25953684
IND.2_1,IND,348,4/8/20,79.61462899,15.88444519,53676040,52920332,0.059111781,0.180321577,0.501194592,2104.1459,10.4,127919,100,31.89818393,25.24924778,38.88276596,65.74967595,30.65999931,96.48999784,13.75225776,9.239999793,17.37999961,83.28368137,59.26414394,12.46709461
IND.20_1,IND,107,3/24/20,75.4250055,18.81764126,128518032,126708624,0.062181337,0.16583103,0.518495031,2104.1459,10.4,20864,86.57,28.27538472,21.57194756,36.23916352,64.2861276,21.84999951,93.23999792,11.32290297,5.669999873,15.93999964,219.9960489,154.7540798,34.87248963
IND.25_1,IND,152,4/1/20,77.11900427,28.64565563,18961362,18694404,0.037616595,0.154719124,0.535619847,2104.1459,10.4,NA,100,23.83567751,15.48268586,32.27086435,73.98515964,36.60999918,99.98999777,10.14032235,7.059999842,12.98999971,372.0714305,263.4601486,51.13122583
IND.26_1,IND,83,4/22/20,84.44910711,20.18319416,47533952,46864716,0.056312011,0.171221808,0.505234453,2104.1459,10.4,NA,96.3,30.97414199,25.57644064,38.09373895,75.72322411,33.78999924,99.19999778,15.63193513,9.519999787,19.39999957,101.8779601,72.76853653,20.02856396
IND.28_1,IND,79,4/4/20,75.64045341,31.06123066,31329470,30881960,0.061247104,0.173930304,0.52816299,2104.1459,10.4,79950,100,23.25153132,14.38528681,31.79600038,61.70903088,19.91999955,91.16999796,8.116774012,4.189999906,11.06999975,180.6625039,129.0479757,32.60047117
IND.29_1,IND,179,4/3/20,73.82058635,26.62655067,82019680,80863624,0.045621496,0.137235544,0.518997025,2104.1459,10.4,69245,100,25.31084746,14.63864411,35.6774342,49.72193437,9.119999796,95.39999787,7.198709517,1.949999956,11.82999974,138.0103795,96.99802976,21.59627058
IND.31_1,IND,571,4/5/20,78.35368014,10.80436563,83043728,81874552,0.061969459,0.199313222,0.500969286,2104.1459,10.4,89534,100,30.34371431,26.69989929,34.74218382,76.09967572,54.25999879,93.13999792,15.10419321,12.50999972,17.7799996,85.40570731,60.44692328,12.97350957
IND.32_1,IND,97,3/31/20,79.29885292,17.87201977,40147904,39582656,0.054292135,0.161852136,0.503340067,2104.1459,10.4,NA,100,29.72444836,22.04825928,37.19033921,57.15451485,27.57999938,98.17999781,10.57580622,7.059999842,14.75999967,98.35678944,69.51614975,17.85759554
IND.34_1,IND,65,3/28/20,80.77253571,27.14282513,236489488,233143088,0.044783171,0.132908158,0.52297363,2104.1459,10.4,NA,100,23.40163092,15.48268586,32.27086435,76.38870797,42.12999906,99.98999777,10.2745159,7.059999842,12.98999971,372.0714305,263.4601486,51.13122583
IND.36_1,IND,152,4/13/20,88.05001565,24.41599846,102264760,100836880,0.050291716,0.172153581,0.513084302,2104.1459,10.4,217554,100,30.24405266,22.7156748,37.37420422,70.01903069,22.5799995,99.99999776,13.5316126,6.68999985,19.13999957,311.75672,220.6116757,41.12057256
IND.5_1,IND,72,4/15/20,86.11844771,25.90353966,128235488,126404632,0.042476227,0.129569511,0.521347839,2104.1459,10.4,274599,100,29.53441871,20.37610111,39.21140657,50.55257952,12.86999971,97.12999783,9.175483666,3.479999922,14.76999967,280.9124862,199.3494384,33.42900285
IS00,ISL,1105,3/31/20,-18.4446086,64.96583,348836,325486,0.107681804,0.245864148,0.505019523,66944.82551,5.8,19475,53.7,4.814592264,-4.137303354,10.82235932,80.18483692,50.91999886,99.51999778,3.754838626,1.889999958,6.159999862,10.64893231,5.932130216,0.824986819
ITC1,ITA,580,3/12/20,7.834219484,45.26215,4520818,4347920,0.133038751,0.321943095,0.496312202,33189.5658,5,86011,85.19,9.999613597,0.426023534,21.41993318,62.70225666,17.32999961,100,4.520967641,1.77999996,8.209999816,23.85952668,17.02432277,18.45667897
ITC2,ITA,364,3/22/20,7.371549442,45.73005,134861,129708,0.121189906,0.319513509,0.501894558,33189.5658,5,258402,91.67,1.301962612,-11.86542484,13.30526084,74.35032092,23.76999947,97.81999781,2.946128966,1.059999976,5.029999888,17.97953148,12.80743195,14.09744039
ITC3,ITA,141,3/10/20,9.686317965,44.225295,1526058,1467697,0.152268898,0.336196125,0.489513658,33189.5658,5,60761,82.41,10.38518371,3.318640007,17.62826024,70.3370952,16.55999963,99.00999779,5.252903108,1.509999966,8.349999813,20.81190524,14.57498483,15.11385448
ITC4,ITA,2251,3/5/20,9.67955063,45.659355,10428255,10029551,0.120208657,0.308308132,0.498884801,33189.5658,5,32362,74.54,9.758819084,-0.037258383,20.28344473,62.34193409,13.80999969,97.07999783,4.570322478,1.32999997,7.629999829,29.63977781,21.1275575,19.75422624
ITF1,ITA,449,3/20/20,13.85848229,42.28359,1340553,1289282,0.115386237,0.313142908,0.49772962,33189.5658,5,206886,91.67,14.56672333,6.752717222,20.98705414,70.60257907,36.41999919,96.36999785,6.153225669,3.309999926,8.639999807,20.52223456,14.61977368,11.3504379
ITF2,ITA,46,3/19/20,14.62552068,41.717785,308916,297101,0.112605733,0.318958056,0.500876408,33189.5658,5,182777,85.19,11.47791257,1.794152947,22.01061763,72.12096613,28.23999937,98.74999779,5.334193429,2.299999949,7.969999822,24.86894155,17.52956732,12.85326558
ITF3,ITA,220,3/13/20,14.9174049,40.74833,5799593,5577781,0.094166666,0.28529951,0.49365956,33189.5658,5,97488,85.19,13.30222523,6.122943365,19.28159758,75.95354669,33.83999924,98.79999779,6.604515981,3.099999931,9.109999796,28.30475406,20.04958458,18.49170663
ITF4,ITA,383,3/18/20,16.82079807,40.871795,4044624,3889933,0.108264553,0.295545742,0.493629701,33189.5658,5,165541,85.19,14.46822922,6.586225282,22.87203244,68.06161138,33.72999925,92.33999794,6.009354704,3.489999922,8.919999801,15.79156413,11.06939849,6.494448446
ITF5,ITA,182,3/28/20,16.13065005,40.518495,563193,541653,0.106040703,0.309899163,0.499484853,33189.5658,5,429526,91.67,11.20620146,3.208610552,21.83543915,73.03967579,28.92999935,100,4.923870858,2.149999952,7.699999828,21.81280525,15.32014993,9.410109206
ITF6,ITA,273,3/22/20,16.64495329,39.029535,1885054,1812957,0.102458799,0.298239287,0.496402418,33189.5658,5,258402,91.67,15.48179852,6.403808027,22.53615305,71.48193389,36.30999919,95.60999786,6.460967598,3.459999923,9.009999799,18.01048231,12.65720389,6.101324603
ITG1,ITA,237,3/17/20,14.13956867,37.47191,4950211,4760884,0.104283493,0.292782917,0.492192137,33189.5658,5,148657,85.19,14.51516454,3.495266238,23.74213379,74.15257899,37.12999917,99.99999776,6.54838695,3.509999922,9.639999785,15.86819317,11.14004712,5.706113609
ITG2,ITA,330,3/21/20,9.092269294,40.056495,1642207,1579399,0.117019618,0.322375734,0.498811166,33189.5658,5,233222,91.67,16.46575888,8.850515655,24.09538626,73.20032094,34.28999923,98.96999779,6.983870812,3.939999912,9.339999791,15.29799057,10.42997008,5.853631817
ITH1,ITA,724,3/23/20,11.23095109,46.656205,546409,525519,0.105613154,0.284106276,0.502577692,33189.5658,5,275468,91.67,10.03020328,1.411945365,21.29687392,58.37870837,16.92999962,99.82999777,3.81258056,1.129999975,6.669999851,20.76389917,14.75869098,15.06765813
ITH2,ITA,642,3/20/20,11.12978609,46.10283,574771,552788,0.109989024,0.308024789,0.501441464,33189.5658,5,206886,91.67,9.332151382,-1.431447404,21.11879994,65.9754824,19.07999957,99.11999778,4.267419259,1.219999973,7.059999842,33.33949676,23.70960628,18.97352011
ITH3,ITA,488,3/6/20,12.09618845,45.73627,5171896,4974092,0.117113266,0.310753219,0.500407231,33189.5658,5,36359,74.54,9.493366017,-0.662688972,18.12194503,73.46644997,18.81999958,98.4599978,5.33483859,1.959999956,7.449999833,31.41351818,22.36080606,19.10208342
ITH4,ITA,386,3/16/20,13.04619326,46.11378,1251613,1203731,0.139011274,0.323186864,0.498972964,33189.5658,5,137962,85.19,10.97633517,3.480788679,18.26961614,72.01967581,24.12999946,96.46999784,5.357096654,2.109999953,7.719999827,26.33353711,18.71514169,15.54707062
ITH5,ITA,1180,3/8/20,11.15273132,44.435275,4693314,4513754,0.124866907,0.314227158,0.495654246,33189.5658,5,49937,74.54,10.75632296,1.102125583,20.42532481,69.60999844,15.83999965,99.63999777,5.332580526,1.399999969,8.269999815,26.56317094,18.87098081,16.2633809
ITI1,ITA,470,3/13/20,11.21358065,43.416665,3822962,3676749,0.133068504,0.319509581,0.492865652,33189.5658,5,97488,85.19,11.00617763,-0.106750671,19.504552,76.09451443,20.61999954,99.81999777,5.845806321,2.019999955,8.579999808,21.98826527,15.53909024,13.75153535
ITI2,ITA,334,3/19/20,12.42978799,42.998415,942432,906388,0.128095077,0.313849873,0.492779184,33189.5658,5,182777,85.19,12.44160434,2.339956956,24.31254965,71.98967581,18.76999958,98.69999779,5.599354714,1.749999961,8.199999817,20.34605128,14.32305496,11.45474635
ITI3,ITA,725,3/13/20,13.25428128,43.3312,1606805,1545340,0.122767115,0.310343837,0.4970203,33189.5658,5,97488,85.19,13.35635262,4.725858832,23.33241885,62.87064376,14.46999968,92.66999793,5.400645041,1.439999968,8.119999819,21.23363123,15.15086005,13.60048131
ITI4,ITA,523,3/16/20,12.50307824,42.01935,5898568,5672966,0.115377207,0.310683633,0.489286616,33189.5658,5,137962,85.19,13.4488222,2.334165932,23.04865867,74.27161124,22.73999949,98.94999779,6.292257924,2.589999942,8.9299998,22.90028763,16.17313434,15.96431901
JPN.1_1,JPN,69,3/7/20,137.2783004,35.00027847,7627841,7401751,0.184933077,0.262607014,0.504836047,40246.88013,5.6,8029,43.52,10.21967251,-1.438686184,20.9783676,64.69935339,28.13999937,98.5799978,4.977096663,2.069999954,10.38999977,26.14039868,18.61204272,14.09140439
